"Welfare" "Constant" "X1" "X2" "Domain" "SampWeight"
25.9334894455677 1 1 0 16 5
22.2324266183549 1 0 1 16 5
39.7432615452482 1 1 0 16 5
21.3725530592708 1 0 1 16 5
11.5448522008286 1 0 0 16 5
16.0793897644300 1 1 0 16 5
14.6767297770014 1 1 0 16 5
21.5206251547398 1 0 0 16 5
18.2860907141863 1 0 1 16 5
17.6263250930722 1 0 0 16 5
18.4960767786242 1 1 0 16 5
44.2804886950905 1 1 1 16 5
18.5184566933246 1 0 0 16 5
12.4386390645491 1 0 1 16 5
37.2782411168873 1 0 0 16 5
26.8120104860565 1 0 0 16 5
14.6147167769522 1 0 0 16 5
22.3966400409067 1 0 0 16 5
12.282394474422 1 0 1 16 5
15.4203771485302 1 0 0 16 5
25.6469492828834 1 0 0 16 5
84.5050028900393 1 0 0 16 5
22.3250771424736 1 1 1 16 5
15.7501163350194 1 0 0 16 5
17.4444693663482 1 0 0 17 5
15.1319347486928 1 1 1 17 5
16.5453717482252 1 0 0 17 5
13.7435573810058 1 1 1 17 5
8.88467719708739 1 0 0 17 5
54.4412954734667 1 1 0 17 5
24.7596316958055 1 1 0 17 5
10.4218592871604 1 1 1 17 5
12.3892775562123 1 0 0 17 5
21.4478759178646 1 1 0 17 5
14.2997188368863 1 1 0 17 5
10.8263100848383 1 0 0 17 5
25.3954124083344 1 0 1 17 5
26.2190967775425 1 1 0 17 5
18.1069281554867 1 1 0 17 5
14.3180140436945 1 1 1 17 5
54.9672517495413 1 0 0 17 5
12.5466436420857 1 1 0 17 5
31.5256692168492 1 0 0 17 5
4.96528272146455 1 1 0 17 5
12.2877295127574 1 0 0 17 5
11.4949460974972 1 0 0 17 5
19.5735075416461 1 0 0 17 5
13.2775064501373 1 0 0 17 5
14.2809923320810 1 0 1 17 5
11.1471150903202 1 0 0 17 5
14.7121397764901 1 0 1 17 5
27.595963535575 1 0 0 17 5
36.3194679885568 1 0 0 17 5
16.2803201910898 1 0 1 17 5
15.1898438873832 1 0 0 17 5
10.7090927056665 1 1 0 17 5
36.7593662757196 1 0 0 17 5
14.8847016238558 1 1 0 17 5
19.8474517884393 1 0 0 17 5
9.14601136768593 1 1 0 17 5
8.21418100600071 1 0 1 17 5
10.0437391459396 1 1 1 17 5
24.0897036605624 1 1 0 17 5
25.4107599447112 1 1 0 17 5
37.6305939376769 1 0 0 17 5
49.427861268785 1 1 0 17 5
19.1097206116837 1 1 0 17 5
27.9001661506437 1 0 0 17 5
23.5552311643688 1 0 1 17 5
8.02741178114021 1 1 0 17 5
24.2011838286207 1 0 0 17 5
13.3310227977594 1 0 0 17 5
16.7542712593468 1 1 0 17 5
12.9272533877643 1 1 0 17 5
40.3828788575766 1 0 1 18 5
22.4193484886627 1 0 0 18 5
13.9316759232763 1 1 0 18 5
8.60347656926936 1 1 0 18 5
29.651312786867 1 1 0 18 5
53.1735988897593 1 0 0 18 5
5.99405999695495 1 0 0 18 5
9.44337490264014 1 1 0 18 5
16.5252722778825 1 1 0 18 5
49.0338298784256 1 0 0 18 5
43.8211511470356 1 1 0 18 5
18.1927468330994 1 1 1 18 5
13.8863979442914 1 0 1 18 5
22.7445636961985 1 0 0 18 5
26.0910684750356 1 0 0 18 5
11.3814314625259 1 1 0 18 5
11.1820957071062 1 1 0 18 5
27.0313434104016 1 1 0 18 5
23.8638630792006 1 1 0 18 5
16.1637278190290 1 0 0 18 5
4.77053544868368 1 1 0 18 5
16.1187071768532 1 0 0 18 5
17.2972540615241 1 1 0 18 5
18.5644247673486 1 0 1 18 5
26.1549293705805 1 1 0 18 5
16.4623577885479 1 1 0 18 5
10.6963319295386 1 1 0 18 5
35.4490561039869 1 1 1 18 5
33.7526592270822 1 0 1 18 5
13.0888084922422 1 0 0 18 5
10.0999011724378 1 0 1 18 5
26.4174340310555 1 1 0 18 5
14.6673886921824 1 1 0 18 5
26.3429472872834 1 1 0 18 5
4.5914504655696 1 0 0 18 5
22.5198551852098 1 0 0 18 5
14.7048911830279 1 0 1 18 5
23.4312600329117 1 1 0 18 5
16.2166175334785 1 1 0 18 5
11.3609130499939 1 0 0 18 5
8.19828142520768 1 0 0 18 5
14.5390141949972 1 1 1 18 5
17.1725996984421 1 1 0 18 5
22.9857161614603 1 0 0 18 5
19.4429616433787 1 1 0 18 5
14.9414556916042 1 0 0 18 5
26.1432956789219 1 1 0 18 5
8.23988804923145 1 0 0 18 5
9.8328355078417 1 0 0 18 5
9.15894617331714 1 1 0 18 5
21.6511058405665 1 0 0 19 5
52.3985318657523 1 0 1 19 5
11.0805189958821 1 1 0 19 5
21.2832257621118 1 1 1 19 5
35.957272662487 1 0 0 19 5
45.604108435432 1 1 1 19 5
27.5002454571227 1 0 0 19 5
34.9951618413441 1 1 0 19 5
20.0007514253265 1 0 1 19 5
17.1854487810111 1 0 0 19 5
61.40734961692 1 0 0 19 5
16.8895732922760 1 1 1 19 5
37.2032314650832 1 1 0 19 5
50.97257756071 1 0 1 19 5
25.664808522026 1 1 0 19 5
10.4620661556010 1 1 1 19 5
18.1099796078516 1 0 0 19 5
23.0166230323291 1 0 0 19 5
37.6901116386588 1 0 0 19 5
76.5242845572232 1 1 1 19 5
54.0259377614015 1 0 0 19 5
12.8464917253442 1 1 0 19 5
16.1263659390993 1 1 0 19 5
27.8968143663502 1 0 1 19 5
13.7979191115945 1 1 0 19 5
43.0551839706758 1 1 0 19 5
31.345851659894 1 0 0 19 5
14.0226340258131 1 1 0 19 5
24.1580045288091 1 0 0 19 5
25.6535270887317 1 1 0 19 5
24.1479616972701 1 0 0 19 5
43.1376922599537 1 0 0 19 5
66.0124933940855 1 1 0 19 5
26.4281062307789 1 0 0 19 5
30.3476726850913 1 1 1 19 5
28.7332823681018 1 0 0 19 5
17.7154016093291 1 0 0 19 5
46.5935025034992 1 0 0 19 5
30.5040296839552 1 0 0 19 5
44.8551971269038 1 0 0 19 5
57.0316325621511 1 0 0 19 5
41.7020675729958 1 0 0 19 5
57.7558500507935 1 0 0 19 5
28.0940448100882 1 0 0 19 5
14.4763953573793 1 0 0 19 5
23.7953014898190 1 1 1 19 5
16.0889260220417 1 0 0 19 5
26.5944087801306 1 0 0 19 5
14.4035488558812 1 1 0 19 5
41.8710020538283 1 0 1 19 5
35.5985527592520 1 1 0 20 5
44.0406674490299 1 0 1 20 5
19.2377058571386 1 1 0 20 5
25.3496047365593 1 1 1 20 5
14.7054070003824 1 0 1 20 5
14.1566959172270 1 0 0 20 5
32.4000442595145 1 0 0 20 5
18.7674008557157 1 1 0 20 5
14.4787227359787 1 0 0 20 5
13.2918337185066 1 0 0 20 5
37.7416437145566 1 0 1 20 5
28.0713283155186 1 1 0 20 5
30.5981901611008 1 1 0 20 5
13.6608663328690 1 1 0 20 5
32.640701816795 1 1 0 20 5
27.5671518144250 1 0 0 20 5
85.9035807523175 1 1 1 20 5
14.5180049430959 1 0 0 20 5
44.1355812884097 1 0 0 20 5
12.6445597568548 1 1 1 20 5
29.4305378428204 1 0 0 20 5
33.2482853654025 1 1 0 20 5
39.5707040488557 1 0 0 20 5
30.3464498374405 1 0 0 20 5
53.3587466064941 1 0 0 20 5
83.9889886795285 1 0 1 20 5
33.1959866716582 1 0 1 20 5
12.6236414111471 1 0 0 20 5
13.5688427015521 1 0 0 20 5
18.4439577388074 1 1 1 20 5
29.7442884403411 1 0 0 20 5
25.7880393980849 1 1 0 20 5
66.687538843396 1 1 1 20 5
22.4446559594587 1 0 1 20 5
43.2869921646326 1 1 0 20 5
32.607798322456 1 1 0 20 5
27.5796141754347 1 1 0 20 5
12.1180581357376 1 1 0 20 5
24.9867822174352 1 0 0 20 5
16.6744948077235 1 0 0 20 5
44.2429076318075 1 0 0 20 5
19.5387572124519 1 0 0 20 5
24.2581919118276 1 1 0 20 5
23.2467131530063 1 1 0 20 5
57.1076578374695 1 0 0 20 5
29.0649487398064 1 0 0 20 5
17.7404270931367 1 0 0 20 5
34.2624306668059 1 1 0 20 5
13.2931065482993 1 0 0 20 5
32.6934876170464 1 1 0 20 5
20.8638904850732 1 0 0 21 5
19.1335375482119 1 0 0 21 5
43.5687318186088 1 0 0 21 5
8.00749448912531 1 1 1 21 5
40.5475021195106 1 0 1 21 5
20.1918710630059 1 0 0 21 5
17.6719509459378 1 0 1 21 5
25.9599689631896 1 0 0 21 5
17.7732921288509 1 0 0 21 5
28.0734758978843 1 1 0 21 5
18.8153117264246 1 1 0 21 5
37.1590824628604 1 0 0 21 5
32.796533438428 1 1 0 21 5
19.3845155619130 1 0 0 21 5
26.5606464771042 1 1 0 21 5
39.380616786944 1 1 0 21 5
29.617645450384 1 0 1 21 5
26.5379589980981 1 0 0 21 5
31.1697262025766 1 1 0 21 5
18.1095552472421 1 0 1 21 5
19.9228581667974 1 1 0 21 5
38.6052593947407 1 0 0 21 5
12.6992479366490 1 0 0 21 5
26.6727010971498 1 0 0 21 5
11.3512297450374 1 1 0 21 5
12.6923935156374 1 1 0 21 5
24.4729501881120 1 0 0 21 5
16.8114806044092 1 1 1 21 5
25.5119438300842 1 0 0 21 5
36.7065790869313 1 1 0 21 5
19.2873333234078 1 1 0 21 5
37.8866595483244 1 1 1 21 5
30.6812595016381 1 1 0 21 5
27.0910324185702 1 0 0 21 5
32.7654226684212 1 1 1 21 5
19.7875087599127 1 1 0 21 5
37.7914661564446 1 1 0 21 5
44.1025795946622 1 0 0 21 5
20.3894233177115 1 1 0 21 5
10.4298340547830 1 1 0 21 5
64.2207719583977 1 1 0 21 5
16.8241890139228 1 0 0 21 5
12.2271594925809 1 1 0 21 5
21.3754262752005 1 0 0 21 5
38.6428048030179 1 1 0 21 5
43.3943809217136 1 0 0 21 5
39.2325824822048 1 1 0 21 5
28.0304717444349 1 0 0 21 5
61.5100277922635 1 1 1 21 5
34.0564509990306 1 1 1 21 5
49.1552340984671 1 1 1 22 5
19.9377201533091 1 0 0 22 5
26.7499471489626 1 1 0 22 5
15.4760585597453 1 1 0 22 5
22.4727858853809 1 0 0 22 5
11.7516638451771 1 0 0 22 5
21.0195146185994 1 0 0 22 5
19.1239246247759 1 0 0 22 5
15.1598094647148 1 0 1 22 5
12.2330581462842 1 0 0 22 5
43.4824515710768 1 1 1 22 5
13.6200958684262 1 1 0 22 5
12.3895458000353 1 0 1 22 5
24.3053597288808 1 0 0 22 5
12.5161101855857 1 0 0 22 5
30.5284535084240 1 1 0 22 5
46.8974243246113 1 1 1 22 5
32.8750410414906 1 1 1 22 5
8.05559358684531 1 1 0 22 5
9.26344300793109 1 0 0 22 5
19.7709333902743 1 0 0 22 5
19.880740726638 1 0 0 22 5
23.5167856207216 1 1 0 22 5
40.9760253110846 1 0 0 22 5
21.6949186174228 1 0 1 22 5
22.8808756736295 1 0 0 22 5
24.2833458018009 1 0 0 22 5
48.4226163569242 1 0 1 22 5
13.6742192963657 1 1 0 22 5
21.6394102625104 1 0 0 22 5
17.3769425259562 1 1 0 22 5
32.2057112545401 1 0 0 22 5
27.7392509082037 1 0 0 22 5
28.1696391841818 1 0 0 22 5
25.1224182605637 1 0 0 22 5
14.9775235166972 1 0 0 22 5
19.4447498281468 1 1 1 22 5
28.8059432811409 1 0 0 22 5
15.4166384940135 1 0 1 22 5
18.0432152153688 1 0 1 22 5
17.5374417071452 1 0 0 22 5
14.1649888241175 1 0 0 22 5
41.8675344901342 1 1 0 22 5
14.7803280118036 1 0 0 22 5
15.2773612126843 1 1 0 22 5
14.2944665313019 1 1 0 22 5
59.8323279988392 1 1 0 22 5
29.8857657201948 1 1 1 22 5
23.8998747334045 1 0 0 22 5
26.2260668490675 1 1 1 22 5
17.4684744383453 1 0 0 23 5
47.2430016191802 1 0 0 23 5
21.3134421281908 1 1 0 23 5
27.1880678846531 1 0 0 23 5
9.70578973267289 1 0 0 23 5
34.8025181532970 1 0 0 23 5
18.2926963835458 1 0 0 23 5
15.4889019265258 1 1 0 23 5
24.6817308037466 1 1 1 23 5
24.7755456139252 1 1 0 23 5
20.3286471207067 1 0 0 23 5
11.6424846676309 1 1 0 23 5
20.5170490278991 1 0 0 23 5
15.8578407506691 1 0 0 23 5
9.69622856169034 1 0 0 23 5
29.5830161175374 1 0 0 23 5
16.2264492718712 1 0 0 23 5
19.7262633643089 1 0 0 23 5
19.5193185108003 1 1 0 23 5
41.4099112170021 1 0 0 23 5
19.7813376500155 1 1 0 23 5
9.93266266755684 1 0 0 23 5
34.1215105159156 1 1 0 23 5
24.7968278060052 1 1 0 23 5
10.1065711936378 1 0 0 23 5
11.6176743105262 1 0 0 23 5
37.7917511702771 1 1 0 23 5
34.7234644879277 1 1 0 23 5
12.4611076789068 1 0 0 23 5
25.8389658899600 1 0 1 23 5
13.6502122606395 1 1 1 23 5
25.7089637944295 1 0 0 23 5
28.5965869208924 1 0 0 23 5
58.0058300226272 1 1 1 23 5
31.2497417803417 1 0 0 23 5
41.3304044284446 1 1 0 23 5
41.7607671309913 1 1 0 23 5
18.4993489271149 1 0 0 23 5
11.3158303164717 1 0 0 23 5
44.3813030483395 1 0 1 23 5
24.8873576078415 1 1 0 23 5
11.2616334187989 1 1 0 23 5
21.2587796724868 1 1 0 23 5
18.7842991286712 1 0 0 23 5
17.8021085796663 1 0 0 23 5
40.4685161859723 1 1 1 23 5
26.8761611664879 1 1 0 23 5
21.9317236520309 1 0 0 23 5
32.5392578955552 1 0 0 23 5
20.5088689713420 1 1 1 23 5
24.7316829914329 1 0 0 24 5
28.5244403242969 1 0 0 24 5
13.4230761018539 1 1 0 24 5
12.674429660552 1 0 0 24 5
14.4097008630407 1 0 0 24 5
31.2035770060748 1 1 0 24 5
29.8677128857570 1 1 0 24 5
26.1314958003714 1 1 0 24 5
67.3533949525068 1 0 0 24 5
12.4555155263973 1 0 0 24 5
16.7087221565607 1 0 0 24 5
74.3565985197045 1 0 1 24 5
20.4054210643314 1 0 0 24 5
31.7133427948743 1 1 0 24 5
32.2830244250075 1 0 0 24 5
6.45900100036995 1 0 0 24 5
12.632366752862 1 1 0 24 5
8.56938375354297 1 0 1 24 5
23.6943036622569 1 1 0 24 5
34.8565762256192 1 1 0 24 5
12.0786126464412 1 1 0 24 5
16.6399864074784 1 0 0 24 5
30.0838713695922 1 1 1 24 5
20.1066113238877 1 0 0 24 5
16.6102612768282 1 1 1 24 5
18.814664839982 1 0 0 24 5
17.1003046044470 1 1 0 24 5
26.7531007668939 1 0 0 24 5
33.0107019877308 1 1 0 24 5
14.9493000191328 1 1 0 24 5
47.9018876693028 1 0 1 24 5
63.3877196792123 1 0 0 24 5
19.7962008290289 1 1 0 24 5
19.7270041191153 1 1 0 24 5
56.9392469253261 1 1 0 24 5
16.2772235317538 1 1 0 24 5
18.2059247994471 1 1 0 24 5
19.4322856606381 1 0 0 24 5
11.3611178680974 1 1 0 24 5
17.9680872407794 1 1 0 24 5
37.3588617059983 1 0 0 24 5
27.0035847559455 1 1 0 24 5
17.1334793176271 1 0 1 24 5
26.9675763909668 1 1 1 24 5
9.83832377398025 1 0 0 24 5
64.1067786274143 1 1 0 24 5
18.9410433264657 1 1 0 24 5
28.5033679273042 1 1 0 24 5
19.2485389090638 1 0 0 24 5
21.0664002003595 1 0 0 24 5
23.2093097747609 1 1 0 25 5
25.2985417347326 1 0 0 25 5
14.9479820559172 1 1 0 25 5
20.8022239129301 1 0 1 25 5
25.2680424015732 1 0 0 25 5
22.6114380195017 1 0 0 25 5
18.0127919902311 1 0 0 25 5
21.801104793959 1 1 1 25 5
8.89084453850014 1 1 1 25 5
19.9680620015360 1 0 0 25 5
19.7682098456316 1 0 1 25 5
8.02742440790839 1 0 0 25 5
26.2266805354547 1 0 0 25 5
32.6550104366591 1 0 0 25 5
8.74916517889186 1 0 1 25 5
29.4445695531128 1 0 0 25 5
13.9408075000988 1 1 0 25 5
9.459498950027 1 0 0 25 5
17.1347243212423 1 0 0 25 5
15.9400506385597 1 0 0 25 5
44.2579806427731 1 1 0 25 5
17.1710294790881 1 0 0 25 5
35.3813964939431 1 0 1 25 5
8.49585848323573 1 1 0 25 5
20.7283616838666 1 0 0 25 5
16.4007843108346 1 0 0 25 5
12.8324701798469 1 0 0 25 5
60.4435621580669 1 1 0 25 5
36.8480866160352 1 1 0 25 5
18.4317991758766 1 1 0 25 5
6.5216220851142 1 0 0 25 5
18.2903458658852 1 0 1 25 5
25.4963169732989 1 0 1 25 5
30.5492589666348 1 1 0 25 5
14.5190796088140 1 1 0 25 5
39.9109763807766 1 1 0 25 5
11.1676065820260 1 0 1 25 5
10.6040478414548 1 1 0 25 5
17.4788125144356 1 1 0 25 5
35.047501250276 1 1 0 25 5
13.1547105161524 1 1 0 25 5
31.825359643817 1 0 0 25 5
22.8123066716689 1 0 0 25 5
24.2567925916738 1 0 0 25 5
13.6529023923095 1 0 1 25 5
14.4754656990701 1 0 0 25 5
22.6603273577359 1 1 0 25 5
21.1537995293688 1 1 1 25 5
14.2989939786481 1 1 0 25 5
24.5234932293641 1 1 0 25 5
17.4254490664948 1 1 0 26 5
24.0371750569078 1 1 1 26 5
19.0073351674478 1 1 0 26 5
8.83456488631724 1 0 0 26 5
9.16364970029327 1 0 1 26 5
22.2191605461402 1 0 1 26 5
28.801486680071 1 1 0 26 5
81.5173904118902 1 0 0 26 5
13.9184041484120 1 1 0 26 5
17.1394831115745 1 0 0 26 5
45.6106679433208 1 1 0 26 5
26.5445643987221 1 0 0 26 5
16.8249844651511 1 0 0 26 5
22.0504003213344 1 1 0 26 5
18.2752509015406 1 1 0 26 5
19.0084457630839 1 1 0 26 5
9.4352005678017 1 0 0 26 5
14.5870308228567 1 0 0 26 5
12.2883918012923 1 1 0 26 5
23.2054138481607 1 0 0 26 5
28.6505009969701 1 1 0 26 5
26.0743388848739 1 0 0 26 5
19.2318917285458 1 0 0 26 5
26.9292020693527 1 1 0 26 5
17.0164258366395 1 1 0 26 5
15.6306904379662 1 1 0 26 5
8.80612791151927 1 1 0 26 5
17.7848758713398 1 0 0 26 5
16.2982370510333 1 1 0 26 5
20.2816600320188 1 0 1 26 5
27.6801299724437 1 1 0 26 5
21.8932863618549 1 0 1 26 5
29.0433583978499 1 1 0 26 5
16.2239946011747 1 1 0 26 5
10.9248888907275 1 1 0 26 5
27.0987101711032 1 1 0 26 5
10.5048395454377 1 0 0 26 5
15.7598092659491 1 1 0 26 5
12.6328669141329 1 1 1 26 5
37.1695407459633 1 1 0 26 5
8.83527948920612 1 0 1 26 5
13.5856360967488 1 1 1 26 5
25.8320448713991 1 0 0 26 5
26.1021283303541 1 1 1 26 5
29.1400589270314 1 1 1 26 5
20.326451110545 1 1 0 26 5
20.7011093547349 1 0 0 26 5
12.4247123904930 1 1 0 26 5
19.7857988313889 1 1 0 26 5
22.3575069169652 1 0 0 26 5
8.18453904916094 1 1 0 27 5
10.8430220219443 1 1 1 27 5
13.6890053307778 1 1 0 27 5
28.9193669757247 1 1 0 27 5
10.8698479910635 1 0 0 27 5
19.7149325165892 1 1 0 27 5
23.4232989469471 1 0 0 27 5
15.6436831502702 1 0 0 27 5
58.277285510281 1 1 0 27 5
9.1246358895299 1 1 0 27 5
6.44691615174059 1 0 0 27 5
15.0858239169554 1 1 1 27 5
6.91820862527545 1 1 0 27 5
10.1499388430226 1 0 0 27 5
25.0432833151131 1 1 0 27 5
16.8739098784783 1 0 1 27 5
25.9951343254429 1 0 0 27 5
10.7185116970009 1 0 0 27 5
19.4904549928316 1 0 0 27 5
10.5838842290683 1 1 0 27 5
4.59858406764774 1 1 0 27 5
18.2720740486437 1 0 0 27 5
12.6866762641512 1 0 0 27 5
39.5152419183491 1 1 0 27 5
9.56752417692331 1 1 0 27 5
53.8885173045909 1 0 1 27 5
14.5746050909329 1 1 0 27 5
14.5932256477452 1 1 0 27 5
31.353731066052 1 1 1 27 5
22.3047063959430 1 0 0 27 5
9.9716945416275 1 0 0 27 5
22.9828529803904 1 0 0 27 5
32.3620368294366 1 0 1 27 5
6.49238969647453 1 0 0 27 5
21.7559542381063 1 0 0 27 5
49.462487674168 1 1 0 27 5
14.2555475960815 1 0 1 27 5
40.0641121742105 1 1 0 27 5
11.1052864858623 1 0 0 27 5
27.3218454813614 1 0 0 27 5
11.1014543481641 1 1 0 27 5
9.26327325865105 1 1 1 27 5
15.0166226819896 1 0 1 27 5
9.36415090516213 1 1 0 27 5
10.4172516107493 1 1 1 27 5
27.6831187069605 1 0 1 27 5
12.8097193638363 1 0 0 27 5
18.1666770453411 1 0 0 27 5
15.8224724613429 1 1 0 27 5
26.4998927894985 1 1 0 27 5
18.8108198410263 1 1 1 28 5
22.1861083950912 1 0 0 28 5
24.1816602439037 1 1 0 28 5
26.8897652039729 1 0 0 28 5
14.0654406782102 1 1 1 28 5
42.2668491792769 1 0 0 28 5
15.5535810791889 1 0 0 28 5
11.0180190014716 1 1 0 28 5
16.1480954043496 1 0 0 28 5
16.4801923454541 1 1 0 28 5
18.9319696092234 1 1 0 28 5
9.83156307513841 1 0 0 28 5
15.3237591239506 1 1 0 28 5
9.76701090176745 1 1 0 28 5
16.5048500621228 1 0 1 28 5
18.4656886954177 1 0 0 28 5
17.1493267807618 1 0 1 28 5
14.7285877135602 1 0 0 28 5
15.8368861191639 1 1 0 28 5
21.2394030601671 1 1 1 28 5
7.88100482802462 1 1 0 28 5
10.7182864665469 1 0 0 28 5
5.72345614412515 1 0 0 28 5
31.4164341485488 1 0 0 28 5
22.3888127937439 1 1 0 28 5
15.0556937964646 1 0 0 28 5
27.6598276329576 1 0 0 28 5
18.7980879534413 1 1 0 28 5
34.1034861974239 1 1 0 28 5
25.6203750423419 1 1 0 28 5
15.0711592545570 1 0 0 28 5
19.0843398746664 1 0 0 28 5
23.9581473789345 1 0 0 28 5
54.6609288002916 1 0 1 28 5
13.7890513218299 1 0 0 28 5
29.6377142080060 1 1 0 28 5
18.6797375713886 1 0 0 28 5
35.3312100760823 1 0 0 28 5
17.6890189013377 1 0 0 28 5
22.4395190842775 1 0 1 28 5
18.3703920005251 1 1 0 28 5
31.3979543735989 1 1 0 28 5
23.3247167079028 1 0 0 28 5
12.7017246267281 1 0 1 28 5
36.4789422634131 1 0 1 28 5
38.2804229092069 1 0 0 28 5
19.5597904493859 1 0 0 28 5
48.5921034762059 1 0 0 28 5
20.5478758906963 1 1 0 28 5
22.1642506877747 1 0 0 28 5
23.5480599492022 1 1 0 29 5
20.959935295811 1 1 0 29 5
15.4414928260290 1 1 0 29 5
27.7574895782161 1 0 0 29 5
10.1280616217312 1 1 1 29 5
31.1956474844914 1 1 0 29 5
21.9755343300269 1 0 0 29 5
24.7672831439182 1 0 0 29 5
29.1840435691275 1 0 0 29 5
10.7221158639432 1 0 0 29 5
13.1962273715946 1 0 0 29 5
18.5641510806183 1 0 0 29 5
13.4583942136095 1 0 0 29 5
18.3105515514605 1 0 1 29 5
12.7236363273865 1 0 0 29 5
31.1375831534909 1 1 0 29 5
18.2409931818942 1 1 0 29 5
11.7713011616063 1 1 1 29 5
7.06609045464438 1 0 0 29 5
28.4617912921782 1 0 0 29 5
14.245569963629 1 0 0 29 5
15.9198639164721 1 0 0 29 5
12.8284521229387 1 0 1 29 5
6.43926594459022 1 0 0 29 5
24.8019885688767 1 1 0 29 5
19.616507759744 1 1 0 29 5
19.1504242389444 1 1 0 29 5
5.88425981947162 1 1 0 29 5
20.2761714509130 1 0 0 29 5
36.0223091349782 1 1 0 29 5
22.0095725051238 1 0 0 29 5
27.7357628866237 1 1 0 29 5
41.2509000592849 1 0 0 29 5
11.8793082213078 1 0 0 29 5
21.8198067071382 1 0 0 29 5
17.349114480859 1 0 0 29 5
9.6119125992291 1 0 0 29 5
15.3275766206114 1 1 0 29 5
15.1573304595142 1 1 1 29 5
19.6122918131628 1 1 0 29 5
18.1844852700945 1 1 0 29 5
28.3204949937068 1 0 0 29 5
27.3392434756284 1 0 0 29 5
23.2187407925190 1 1 0 29 5
17.1769224362140 1 0 0 29 5
21.3928986683225 1 0 0 29 5
15.8596312700457 1 0 0 29 5
19.1294394240791 1 1 0 29 5
19.3726031677675 1 1 0 29 5
18.5417356861557 1 0 0 29 5
15.9690024029615 1 0 0 30 5
10.9444085291891 1 1 0 30 5
33.3038275085534 1 0 0 30 5
16.3928615628603 1 1 1 30 5
16.4700125392458 1 0 0 30 5
10.8903689601831 1 0 0 30 5
21.3466051150581 1 1 0 30 5
20.2360207956109 1 0 1 30 5
16.8429569040934 1 0 0 30 5
18.0534163767176 1 0 0 30 5
14.1504518678628 1 0 1 30 5
11.5215598988679 1 0 0 30 5
24.3395411016809 1 1 0 30 5
26.2971501655493 1 0 0 30 5
11.2081545240642 1 1 0 30 5
10.8528026551125 1 1 0 30 5
14.8494433388449 1 1 1 30 5
20.4390193815356 1 0 0 30 5
24.8614690453832 1 0 0 30 5
16.7299187374224 1 0 0 30 5
14.2201053981817 1 0 0 30 5
20.4851380613548 1 0 1 30 5
17.5725786274964 1 0 1 30 5
34.1835161130934 1 0 0 30 5
40.4971554662358 1 1 0 30 5
13.9707539035405 1 1 1 30 5
63.6246984760406 1 0 1 30 5
16.682637649495 1 1 0 30 5
29.9925215675110 1 0 0 30 5
15.5360724922534 1 0 1 30 5
11.9178365506644 1 1 0 30 5
7.54582550105285 1 0 0 30 5
7.07807605947285 1 1 0 30 5
24.3471821402462 1 1 0 30 5
9.87995240164035 1 0 0 30 5
25.1103438630897 1 1 0 30 5
17.0917625072202 1 0 0 30 5
18.6343250392235 1 0 0 30 5
30.9289243649268 1 0 0 30 5
10.5014663416167 1 1 0 30 5
24.8597953287927 1 0 0 30 5
37.4205874064365 1 0 1 30 5
18.2200410500329 1 0 0 30 5
10.7159900834166 1 1 0 30 5
27.17986537655 1 1 0 30 5
16.6810609270972 1 0 0 30 5
17.7690320163894 1 0 0 30 5
21.1272216320570 1 0 0 30 5
23.0971870099587 1 0 0 30 5
48.1458517164798 1 1 0 30 5
19.0211099749897 1 1 1 31 5
17.8370498749566 1 1 0 31 5
15.4895954522538 1 0 0 31 5
31.1393738496648 1 0 0 31 5
29.3504841574508 1 0 0 31 5
19.0401406762053 1 1 0 31 5
27.3835233089684 1 0 0 31 5
34.0055485375495 1 1 0 31 5
8.70124203259303 1 1 0 31 5
17.0650730105331 1 0 0 31 5
67.5340761250951 1 1 0 31 5
44.513061754785 1 1 0 31 5
60.1032184374674 1 0 0 31 5
26.5147766924101 1 1 0 31 5
46.9108917101472 1 0 0 31 5
17.2115828936713 1 1 0 31 5
19.9499209745891 1 1 0 31 5
38.6826939534459 1 1 0 31 5
16.6163663523666 1 1 0 31 5
19.9042167164934 1 1 0 31 5
27.0685343682526 1 1 0 31 5
13.4720073180689 1 1 1 31 5
19.0639625845536 1 1 0 31 5
43.3669165265396 1 0 0 31 5
33.037773227576 1 1 0 31 5
15.3940138261928 1 0 0 31 5
16.9960936750530 1 1 0 31 5
13.0911860999165 1 1 0 31 5
25.7947097931164 1 0 0 31 5
15.5984317260006 1 1 1 31 5
20.2546817132717 1 0 0 31 5
24.1450819968704 1 1 0 31 5
55.6751441958796 1 1 0 31 5
11.7294710110866 1 1 0 31 5
20.3146484866236 1 0 0 31 5
37.462823184241 1 0 0 31 5
42.0901546740801 1 1 0 31 5
19.34047355851 1 0 0 31 5
18.3685651178850 1 0 0 31 5
13.1751723907791 1 1 0 31 5
32.2712954015368 1 1 0 31 5
26.9793653234923 1 1 0 31 5
17.4533659909290 1 1 1 31 5
17.6057122271165 1 0 1 31 5
30.8945691644958 1 1 0 31 5
17.1717478281644 1 1 0 31 5
24.6771959856629 1 0 1 31 5
27.1461650969712 1 0 0 31 5
14.0639387817134 1 0 0 31 5
22.8969095805556 1 1 0 31 5
7.59129106688174 1 0 1 32 5
12.3946187714450 1 0 0 32 5
25.3725881818533 1 0 0 32 5
51.432672810845 1 1 0 32 5
